order_id,customer_id,customer_name,customer_email,product_id,product_name,category,brand,price,quantity,total_amount,discount_percent,order_date,shipping_address,city,state,country,payment_method,order_status,customer_age
ORD-2187,CUST-0032,Michael Ramirez,michael.ramirez@email.com,PROD-5114,Yoga Mat,Sports,,274.44,1,274.44,,2023-06-02,9771 Elm St,San Jose,CA,Germany,Credit Card,Completed,
ORD-1365,CUST-0032,Melissa Lewis,melissa.lewis@email.com,PROD-9623,Jacket,Clothing,Nike,89.51,5,447.55,15.0,2024-02-17,8120 Elm St,San Francisco,CA,Australia,Debit Card,Shipped,26
ORD-1230,CUST-0160,Brenda Hernandez,brenda.hernandez@email.com,PROD-5151,Face Cream,Beauty,Neutrogena,76.33,3,228.99,0.0,2025-04-04,7213 Park Rd,San Antonio,TX,USA,Credit Card,Shipped,55
ORD-1038,CUST-0256,Mark Anderson,mark.anderson@email.com,PROD-5720,Sneakers,Clothing,Levi's,96.05,4,384.2,,2025-02-26,324 Second Ave,San Diego,CA,Canada,Debit Card,Completed,71
ORD-1670,CUST-0181,Melissa Anderson,melissa.anderson@email.com,PROD-8609,Web Development,Books,Wiley,41.65,2,83.3,15.0,2024-07-25,6349 Elm St,New York,NY,Canada,PayPal,Cancelled,45
ORD-1750,CUST-0298,Sarah Perez,sarah.perez@email.com,PROD-1763,Face Cream,Beauty,Nivea,111.84,4,447.36,,2024-01-01,3543 Elm St,Dallas,TX,USA,Credit Card,Completed,39
ORD-2200,CUST-0251,Kimberly Johnson,kimberly.johnson@email.com,PROD-9855,Dining Table,Home & Garden,,33.17,1,33.17,,2024-03-25,5497 Oak Ave,Houston,TX,Germany,Bank Transfer,Completed,73
ORD-1375,CUST-0063,Paul Jones,paul.jones@email.com,PROD-6216,Web Development,Books,Pearson,71.88,3,215.64,25.0,2024-08-28,5369 Park Rd,Dallas,TX,Canada,PayPal,Cancelled,39
ORD-1470,CUST-0196,Michelle Jackson,michelle.jackson@email.com,PROD-8588,MacBook Pro,Electronics,Samsung,203.57,1,203.57,5.0,2023-12-29,8318 Second Ave,Phoenix,AZ,Canada,Apple Pay,Processing,39
ORD-1883,CUST-0226,Jane Clark,jane.clark@email.com,PROD-8049,T-Shirt,Clothing,Nike,124.82,1,124.82,,2024-09-29,9504 Park Rd,Dallas,TX,USA,Apple Pay,Pending,32
ORD-2044,CUST-0032,Robert Brown,robert.brown@email.com,PROD-4043,Data Science Handbook,Books,,72.21,3,216.63,10.0,2024-10-19,6380 Main St,Austin,TX,Australia,PayPal,Processing,34
ORD-2046,CUST-0106,James Miller,james.miller@email.com,PROD-6868,Kitchen Knife Set,Home & Garden,KitchenAid,311.78,2,623.56,15.0,2024-10-20,,San Francisco,CA,Germany,Credit Card,Pending,51
ORD-1688,CUST-0023,Anna Jackson,anna.jackson@email.com,PROD-1775,Dining Table,Home & Garden,KitchenAid,161.1,1,161.1,15.0,2024-09-17,6182 Elm St,Seattle,WA,Canada,Apple Pay,Processing,65
ORD-1033,CUST-0078,David Sanchez,david.sanchez@email.com,PROD-7819,Python Programming,Books,Pearson,52.44,5,262.2,20.0,2024-06-15,9742 First St,Charlotte,NC,Australia,Bank Transfer,Processing,57
ORD-1640,CUST-0256,Michael Garcia,michael.garcia@email.com,PROD-2337,Jeans,Clothing,Zara,77.85,1,77.85,0.0,2025-02-01,,Los Angeles,CA,Germany,Bank Transfer,Completed,51
ORD-2058,CUST-0192,Andrew Lee,andrew.lee@email.com,PROD-4707,Python Programming,Books,O'Reilly,79.25,3,237.75,25.0,2025-04-21,9617 Second Ave,Los Angeles,CA,Canada,Apple Pay,Processing,68
ORD-1195,CUST-0009,Christopher Perez,christopher.perez@email.com,PROD-1746,iPad Air,Electronics,HP,1416.72,1,1416.72,20.0,2023-09-08,4712 First St,San Jose,CA,UK,Debit Card,Cancelled,19
ORD-2125,CUST-0288,Brenda Jones,brenda.jones@email.com,PROD-8540,Action Figure,Toys,Fisher-Price,43.85,5,219.25,10.0,2023-11-08,2712 Oak Ave,Charlotte,NC,Australia,Apple Pay,Pending,20
ORD-2133,CUST-0132,Andrew Gonzalez,andrew.gonzalez@email.com,PROD-9744,Samsung Galaxy S23,Electronics,HP,1620.88,1,1620.88,0.0,2024-04-24,3835 Park Rd,San Jose,CA,Germany,Credit Card,Completed,29
ORD-1987,CUST-0084,Sarah Thompson,sarah.thompson@email.com,PROD-5711,Tennis Racket,Sports,Under Armour,67.66,3,202.98,25.0,2024-10-30,7600 Second Ave,Indianapolis,IN,UK,Bank Transfer,Cancelled,74
ORD-1504,CUST-0269,Matthew Garcia,matthew.garcia@email.com,PROD-6500,LEGO Set,Toys,LEGO,50.74,3,152.22,10.0,2025-04-01,322 Park Rd,San Francisco,CA,UK,Bank Transfer,Pending,67
ORD-1916,CUST-0163,Andrew Martinez,andrew.martinez@email.com,PROD-4605,LEGO Set,Toys,Fisher-Price,69.2,4,276.8,25.0,2023-06-10,2098 First St,New York,NY,Germany,Apple Pay,Pending,27
ORD-2086,CUST-0010,Sarah Martinez,sarah.martinez@email.com,PROD-7233,Basketball,Sports,Spalding,187.67,1,187.67,20.0,2024-08-14,8791 Oak Ave,San Antonio,TX,USA,Bank Transfer,Shipped,50
ORD-1538,CUST-0248,Jennifer Davis,jennifer.davis@email.com,PROD-3053,Vacuum Cleaner,Home & Garden,West Elm,464.72,2,929.44,15.0,2025-04-12,4800 Park Rd,Phoenix,AZ,Germany,Bank Transfer,Completed,
ORD-2107,CUST-0232,William Rodriguez,william.rodriguez@email.com,PROD-2917,Tennis Racket,Sports,Wilson,278.11,1,278.11,15.0,2023-05-25,,Los Angeles,CA,UK,PayPal,Completed,38
ORD-1801,CUST-0278,Melissa White,melissa.white@email.com,PROD-3130,Lipstick,Beauty,Neutrogena,50.34,5,251.7,25.0,2025-02-05,1476 Park Rd,Indianapolis,IN,Germany,Bank Transfer,Cancelled,50
ORD-1580,CUST-0013,Kimberly Rodriguez,kimberly.rodriguez@email.com,PROD-5878,Web Development,Books,O'Reilly,54.52,5,272.6,,2023-06-29,1477 Second Ave,Seattle,WA,Australia,Credit Card,Shipped,58
ORD-1161,CUST-0077,David Jackson,david.jackson@email.com,PROD-2655,LEGO Set,Toys,LEGO,80.72,5,403.6,15.0,2024-02-17,7850 Main St,Fort Worth,TX,Australia,PayPal,Pending,57
ORD-1681,CUST-0166,Christopher Harris,christopher.harris@email.com,PROD-9065,Coffee Maker,Home & Garden,West Elm,36.17,4,144.68,0.0,2023-12-13,8152 Main St,Los Angeles,CA,Canada,Bank Transfer,Completed,41
ORD-1957,CUST-0014,Mark Perez,mark.perez@email.com,PROD-4655,Samsung Galaxy S23,Electronics,Samsung,1326.67,1,1326.67,,2024-12-30,2672 Main St,Seattle,WA,Canada,Credit Card,Shipped,24
ORD-2150,CUST-0264,Michael Lopez,michael.lopez@email.com,PROD-5957,Web Development,Books,,35.87,5,179.35,25.0,2024-06-25,3542 Second Ave,Philadelphia,PA,Australia,Bank Transfer,Processing,44
ORD-1163,CUST-0165,William White,william.white@email.com,PROD-7672,Face Cream,Beauty,Nivea,113.21,5,566.05,0.0,2024-10-31,8403 First St,Philadelphia,PA,USA,PayPal,Processing,19
ORD-1822,CUST-0051,David Sanchez,david.sanchez@email.com,PROD-1617,Face Cream,Beauty,Neutrogena,133.44,3,400.32,15.0,2025-02-02,9421 First St,Charlotte,NC,Germany,Bank Transfer,Shipped,64
ORD-1706,CUST-0278,Kimberly Hernandez,kimberly.hernandez@email.com,PROD-5776,Dining Table,Home & Garden,West Elm,328.33,2,656.66,25.0,2024-05-02,6516 First St,Philadelphia,PA,Australia,Bank Transfer,Processing,39
ORD-2037,CUST-0203,Emily Garcia,emily.garcia@email.com,PROD-7299,Dell Laptop,Electronics,,1224.81,4,4899.24,15.0,2024-02-12,,Fort Worth,TX,Australia,Debit Card,Pending,
ORD-1878,CUST-0039,Sarah Moore,sarah.moore@email.com,PROD-7600,Toy Car,Toys,Hasbro,94.6,4,378.4,5.0,2023-10-14,1319 First St,San Francisco,CA,UK,Credit Card,Pending,41
ORD-1896,CUST-0081,James Hernandez,,PROD-2195,Hoodie,Clothing,Zara,106.25,4,425.0,5.0,2024-06-26,8902 Park Rd,Philadelphia,PA,UK,PayPal,Processing,
ORD-1914,CUST-0176,Jessica Lopez,,PROD-6020,Face Cream,Beauty,Neutrogena,80.14,3,240.42,15.0,2025-01-22,6181 Second Ave,Phoenix,AZ,UK,Debit Card,Cancelled,46
ORD-1455,CUST-0030,Mark Clark,,PROD-1257,Data Science Handbook,Books,McGraw-Hill,47.62,5,238.1,,2025-04-26,9125 Oak Ave,Fort Worth,TX,UK,Debit Card,Shipped,31
ORD-1153,CUST-0017,Emily Martin,emily.martin@email.com,PROD-2706,Toy Car,Toys,Hasbro,94.3,2,188.6,0.0,2024-01-21,1553 Elm St,Jacksonville,FL,UK,Bank Transfer,Cancelled,
ORD-2128,CUST-0202,Helen Martinez,helen.martinez@email.com,PROD-8087,Hoodie,Clothing,Adidas,198.69,2,397.38,15.0,2024-08-25,1335 First St,Charlotte,NC,Australia,Apple Pay,Completed,43
ORD-2034,CUST-0062,Michael Miller,michael.miller@email.com,PROD-2956,Data Science Handbook,Books,McGraw-Hill,11.58,2,23.16,25.0,2024-08-19,7767 Second Ave,Indianapolis,IN,USA,Credit Card,Shipped,44
ORD-1510,CUST-0157,Michael Martinez,michael.martinez@email.com,PROD-8159,Perfume,Beauty,Neutrogena,21.64,5,108.2,10.0,2024-10-19,7743 First St,Jacksonville,FL,Australia,Debit Card,Cancelled,
ORD-1112,CUST-0277,James Gonzalez,james.gonzalez@email.com,PROD-9205,Shorts,Clothing,Uniqlo,152.91,3,458.73,,2024-08-12,9858 First St,San Diego,CA,USA,Bank Transfer,Completed,68
ORD-1227,CUST-0123,Matthew Harris,matthew.harris@email.com,PROD-9716,Dumbbell Set,Sports,Wilson,246.47,4,985.88,0.0,2023-11-25,7560 Second Ave,Phoenix,AZ,UK,Debit Card,Pending,49
ORD-2023,CUST-0089,Ashley Johnson,ashley.johnson@email.com,PROD-4970,Coffee Maker,Home & Garden,IKEA,273.13,4,1092.52,,2023-08-22,2183 Second Ave,Philadelphia,PA,Canada,Debit Card,Completed,26
ORD-1852,CUST-0206,Daniel Clark,daniel.clark@email.com,PROD-7779,MacBook Pro,Electronics,Apple,1058.09,1,1058.09,10.0,2025-02-18,4442 Second Ave,Philadelphia,PA,Australia,Debit Card,Processing,57
ORD-1104,CUST-0105,James Lee,james.lee@email.com,PROD-4121,Bed Sheets,Home & Garden,IKEA,49.48,4,197.92,20.0,2023-07-02,9726 Elm St,Chicago,IL,Canada,Apple Pay,Shipped,73
ORD-1422,CUST-0220,Brenda Robinson,brenda.robinson@email.com,PROD-4197,Face Cream,Beauty,Chanel,109.1,5,545.5,25.0,2024-10-20,1526 Park Rd,Los Angeles,CA,Canada,Apple Pay,Cancelled,46
ORD-1420,CUST-0162,Paul Davis,paul.davis@email.com,PROD-6834,Perfume,Beauty,Chanel,131.98,1,131.98,,2025-05-07,,Fort Worth,TX,Canada,Credit Card,Processing,62
ORD-1968,CUST-0274,Mark Davis,mark.davis@email.com,PROD-1273,Machine Learning,Books,Wiley,79.35,2,158.7,15.0,2024-06-03,2898 Second Ave,Fort Worth,TX,Germany,Bank Transfer,Processing,26
ORD-1625,CUST-0037,Ashley Rodriguez,ashley.rodriguez@email.com,PROD-3488,Coffee Maker,Home & Garden,West Elm,122.77,2,245.54,10.0,2023-06-03,1781 Elm St,Houston,TX,Germany,Apple Pay,Cancelled,46
ORD-1587,CUST-0206,Kimberly Wilson,kimberly.wilson@email.com,PROD-6951,Jacket,Clothing,Levi's,131.6,3,394.8,20.0,2024-06-27,7700 Park Rd,San Diego,CA,Australia,Debit Card,Shipped,29
ORD-2080,CUST-0233,Mark Clark,mark.clark@email.com,PROD-6953,Coffee Maker,Home & Garden,Dyson,220.65,4,882.6,,2023-06-29,7060 Second Ave,San Diego,CA,Canada,Apple Pay,Shipped,43
ORD-1920,CUST-0100,Sarah Wilson,,PROD-3023,Data Science Handbook,Books,No Starch Press,63.85,2,127.7,20.0,2025-02-23,674 Oak Ave,Chicago,IL,Australia,Credit Card,Shipped,40
ORD-1673,CUST-0220,Jennifer Brown,jennifer.brown@email.com,PROD-3100,Dumbbell Set,Sports,Wilson,123.48,4,493.92,,2024-08-22,5444 Elm St,Jacksonville,FL,Australia,PayPal,Pending,75
ORD-1120,CUST-0192,Christopher Anderson,christopher.anderson@email.com,PROD-1403,Basketball,Sports,Adidas,155.18,3,465.54,0.0,2023-09-18,7560 Oak Ave,Phoenix,AZ,UK,Apple Pay,Cancelled,24
ORD-1054,CUST-0117,Melissa Hernandez,melissa.hernandez@email.com,PROD-6121,Kitchen Knife Set,Home & Garden,IKEA,340.93,3,1022.79,25.0,2024-09-19,1627 First St,Chicago,IL,USA,Credit Card,Pending,53
ORD-1152,CUST-0070,Emily White,emily.white@email.com,PROD-6847,Puzzle,Toys,Mattel,30.09,5,150.45,15.0,2024-04-01,129 Elm St,San Jose,CA,Canada,Apple Pay,Cancelled,67
ORD-1404,CUST-0018,Andrew Perez,andrew.perez@email.com,PROD-2685,Coffee Maker,Home & Garden,West Elm,210.54,3,631.62,20.0,2023-05-27,4191 Park Rd,Los Angeles,CA,Australia,PayPal,Shipped,
ORD-1264,CUST-0060,Anna Sanchez,anna.sanchez@email.com,PROD-2423,Lipstick,Beauty,L'Oreal,78.58,2,157.16,10.0,2023-12-30,6231 Main St,Indianapolis,IN,UK,PayPal,Completed,19
ORD-1208,CUST-0196,Amanda Jackson,amanda.jackson@email.com,PROD-5171,Toy Car,Toys,LEGO,52.94,2,105.88,0.0,2024-03-08,189 Elm St,Seattle,WA,Australia,Credit Card,Processing,51
ORD-2154,CUST-0266,Helen White,helen.white@email.com,PROD-1218,Sneakers,Clothing,Zara,163.07,4,652.28,0.0,2023-11-13,5674 Elm St,San Antonio,TX,USA,Credit Card,Pending,75
ORD-1659,CUST-0078,Robert Martinez,robert.martinez@email.com,PROD-8318,Business Strategy,Books,McGraw-Hill,43.26,2,86.52,0.0,2024-12-18,2040 Second Ave,Philadelphia,PA,Canada,Apple Pay,Cancelled,53
ORD-2116,CUST-0061,Emily Johnson,emily.johnson@email.com,PROD-3217,Hoodie,Clothing,Nike,19.31,3,57.93,25.0,2023-12-13,9888 Park Rd,Charlotte,NC,UK,PayPal,Completed,70
ORD-1233,CUST-0141,Anna Clark,anna.clark@email.com,PROD-3540,Toy Car,Toys,,50.44,3,151.32,15.0,2023-05-23,406 Second Ave,Indianapolis,IN,Australia,Bank Transfer,Processing,64
ORD-1036,CUST-0118,Anthony Davis,,PROD-1515,Face Cream,Beauty,,130.07,1,130.07,10.0,2025-04-07,9455 Second Ave,San Francisco,CA,Canada,Debit Card,Shipped,69
ORD-2015,CUST-0001,Andrew Miller,andrew.miller@email.com,PROD-9504,iPhone 14,Electronics,,784.96,3,2354.88,15.0,2024-08-29,179 Main St,San Diego,CA,Germany,Apple Pay,Processing,67
ORD-1160,CUST-0041,Lisa Wilson,lisa.wilson@email.com,PROD-2098,Action Figure,Toys,Playmobil,17.83,5,89.15,10.0,2024-02-29,302 Elm St,Indianapolis,IN,Australia,Apple Pay,Processing,44
ORD-1037,CUST-0054,Anna Garcia,anna.garcia@email.com,PROD-7562,Perfume,Beauty,MAC,123.53,5,617.65,,2023-08-21,6722 Second Ave,Austin,TX,UK,Credit Card,Processing,21
ORD-1453,CUST-0140,Robert Garcia,,PROD-9402,Yoga Mat,Sports,Under Armour,147.52,5,737.6,5.0,2024-03-21,3768 Main St,Dallas,TX,Germany,Apple Pay,Shipped,58
ORD-1652,CUST-0225,John Ramirez,john.ramirez@email.com,PROD-3640,Action Figure,Toys,Playmobil,22.9,3,68.7,,2025-04-23,386 Second Ave,Chicago,IL,Australia,PayPal,Pending,27
ORD-1254,CUST-0226,Christopher Lewis,christopher.lewis@email.com,PROD-5824,Board Game,Toys,Fisher-Price,65.18,1,65.18,5.0,2024-09-08,1954 Oak Ave,Charlotte,NC,USA,Apple Pay,Processing,44
ORD-1304,CUST-0119,Paul Taylor,paul.taylor@email.com,PROD-6347,Dining Table,Home & Garden,Dyson,255.92,5,1279.6,15.0,2024-09-02,5121 Oak Ave,San Jose,CA,Germany,Bank Transfer,Shipped,36
ORD-1897,CUST-0096,Lisa Jackson,lisa.jackson@email.com,PROD-6424,Jeans,Clothing,Gap,173.36,1,173.36,,2023-06-24,860 Park Rd,Los Angeles,CA,Australia,PayPal,Completed,52
ORD-2068,CUST-0208,Emily Harris,emily.harris@email.com,PROD-4092,Web Development,Books,Pearson,51.23,3,153.69,25.0,2023-06-05,4125 Park Rd,Chicago,IL,Canada,Credit Card,Pending,29
ORD-1881,CUST-0046,Michelle Taylor,michelle.taylor@email.com,PROD-5290,Toy Car,Toys,Hasbro,74.54,2,149.08,,2024-07-25,8984 Park Rd,Chicago,IL,Australia,Credit Card,Cancelled,
ORD-2152,CUST-0268,Mark Gonzalez,mark.gonzalez@email.com,PROD-1436,LEGO Set,Toys,Playmobil,68.4,4,273.6,,2024-07-07,,Fort Worth,TX,Germany,Credit Card,Completed,26
ORD-1624,CUST-0001,Michael Rodriguez,michael.rodriguez@email.com,PROD-2095,Lipstick,Beauty,Nivea,16.41,4,65.64,,2024-09-26,2712 Elm St,Philadelphia,PA,Canada,Debit Card,Cancelled,33
ORD-1346,CUST-0232,James White,james.white@email.com,PROD-1798,Toy Car,Toys,Hasbro,82.14,3,246.42,0.0,2023-08-03,6634 Park Rd,Seattle,WA,Germany,PayPal,Shipped,73
ORD-2050,CUST-0055,Melissa Garcia,melissa.garcia@email.com,PROD-7095,Data Science Handbook,Books,No Starch Press,17.98,3,53.94,15.0,2025-01-02,,Seattle,WA,Canada,PayPal,Completed,55
ORD-1263,CUST-0029,Paul Taylor,paul.taylor@email.com,PROD-4413,Lipstick,Beauty,Neutrogena,89.99,3,269.97,10.0,2023-07-29,5656 First St,Phoenix,AZ,UK,Apple Pay,Shipped,42
ORD-1151,CUST-0245,John Hernandez,john.hernandez@email.com,PROD-3908,Shorts,Clothing,Adidas,184.97,3,554.91,,2023-10-21,6078 Main St,Phoenix,AZ,USA,Bank Transfer,Cancelled,39
ORD-1473,CUST-0067,Daniel Lopez,daniel.lopez@email.com,PROD-7770,Dumbbell Set,Sports,Wilson,161.66,3,484.98,25.0,2023-07-05,9288 Main St,Los Angeles,CA,Canada,PayPal,Completed,28
ORD-1641,CUST-0168,Christopher Martinez,,PROD-3825,Basketball,Sports,Wilson,72.77,5,363.85,20.0,2024-01-01,2634 Second Ave,Jacksonville,FL,USA,Bank Transfer,Processing,46
ORD-2128,CUST-0202,Helen Martinez,helen.martinez@email.com,PROD-8087,Hoodie,Clothing,Adidas,198.69,2,397.38,15.0,2024-08-25,1335 First St,Charlotte,NC,Australia,Apple Pay,Completed,43
ORD-2149,CUST-0283,William Sanchez,william.sanchez@email.com,PROD-2157,Dining Table,Home & Garden,Dyson,322.88,4,1291.52,10.0,2024-04-08,9023 Second Ave,San Antonio,TX,Germany,Apple Pay,Completed,65
ORD-1551,CUST-0081,Paul Moore,paul.moore@email.com,PROD-7126,Shampoo,Beauty,MAC,55.07,2,110.14,5.0,2023-06-05,8727 Main St,Los Angeles,CA,USA,Apple Pay,Cancelled,20
ORD-1929,CUST-0095,Jane Thomas,jane.thomas@email.com,PROD-8121,Action Figure,Toys,LEGO,97.88,1,97.88,,2025-03-20,1571 Oak Ave,San Francisco,CA,USA,Bank Transfer,Completed,54
ORD-1489,CUST-0129,Emily Miller,emily.miller@email.com,PROD-6106,Lipstick,Beauty,Chanel,31.52,2,63.04,15.0,2024-08-08,4551 Park Rd,Charlotte,NC,Australia,Apple Pay,Completed,45
ORD-2100,CUST-0295,Michelle Hernandez,michelle.hernandez@email.com,PROD-9850,Sunscreen,Beauty,Chanel,69.74,3,209.22,15.0,2024-03-22,286 Park Rd,Philadelphia,PA,Canada,Apple Pay,Shipped,
ORD-1147,CUST-0294,Melissa Clark,melissa.clark@email.com,PROD-3832,Coffee Maker,Home & Garden,KitchenAid,193.12,2,386.24,15.0,2023-10-22,4126 Elm St,Los Angeles,CA,Germany,Bank Transfer,Cancelled,53
ORD-1403,CUST-0125,Donald Anderson,donald.anderson@email.com,PROD-1296,Board Game,Toys,Hasbro,64.63,2,129.26,20.0,2024-06-26,283 Elm St,Philadelphia,PA,USA,Bank Transfer,Shipped,29
ORD-1955,CUST-0255,Michelle Hernandez,michelle.hernandez@email.com,PROD-7855,Sneakers,Clothing,Levi's,29.9,4,119.6,0.0,2023-10-15,9483 Elm St,Phoenix,AZ,USA,PayPal,Shipped,25
ORD-2144,CUST-0009,Daniel Miller,daniel.miller@email.com,PROD-8210,T-Shirt,Clothing,Adidas,138.02,4,552.08,15.0,2024-09-05,1962 Elm St,Jacksonville,FL,Germany,Bank Transfer,Completed,45
ORD-1660,CUST-0144,Donald Ramirez,donald.ramirez@email.com,PROD-2591,iPad Air,Electronics,Samsung,1523.56,2,3047.12,15.0,2024-06-14,9703 Elm St,San Francisco,CA,Canada,Bank Transfer,Cancelled,29
ORD-1464,CUST-0216,Ashley Miller,ashley.miller@email.com,PROD-3345,iPad Air,Electronics,Samsung,786.05,1,786.05,15.0,2024-06-06,1308 First St,Los Angeles,CA,USA,Apple Pay,Shipped,
ORD-1187,CUST-0092,Matthew Moore,matthew.moore@email.com,PROD-7840,Python Programming,Books,McGraw-Hill,57.2,5,286.0,15.0,2023-06-05,,Indianapolis,IN,USA,PayPal,Completed,30
ORD-1609,CUST-0078,Mark Hernandez,mark.hernandez@email.com,PROD-8085,Sunscreen,Beauty,MAC,134.29,4,537.16,0.0,2025-02-19,,Fort Worth,TX,USA,Bank Transfer,Cancelled,72
ORD-1144,CUST-0080,Sarah Garcia,sarah.garcia@email.com,PROD-4402,Web Development,Books,O'Reilly,41.63,4,166.52,0.0,2023-08-23,9984 Main St,Philadelphia,PA,UK,PayPal,Pending,63
ORD-1752,CUST-0130,John Wilson,john.wilson@email.com,PROD-8517,Gaming Mouse,Electronics,,1072.35,2,2144.7,10.0,2023-10-14,325 First St,San Jose,CA,UK,Apple Pay,Completed,40
ORD-1982,CUST-0271,Angela White,angela.white@email.com,PROD-5920,Python Programming,Books,Wiley,59.16,5,295.8,10.0,2024-03-14,8100 Second Ave,San Antonio,TX,USA,Apple Pay,Completed,25
ORD-1198,CUST-0250,James Lopez,james.lopez@email.com,PROD-2144,Shampoo,Beauty,L'Oreal,135.82,3,407.46,10.0,2025-02-12,9387 Park Rd,San Jose,CA,Germany,Bank Transfer,Cancelled,38
ORD-1884,CUST-0073,Helen Jackson,helen.jackson@email.com,PROD-7753,Dining Table,Home & Garden,West Elm,188.69,5,943.45,15.0,2023-09-18,8532 Oak Ave,Columbus,OH,USA,Debit Card,Shipped,69
ORD-1280,CUST-0271,Anna Johnson,anna.johnson@email.com,PROD-3526,Samsung Galaxy S23,Electronics,Logitech,1683.35,4,6733.4,5.0,2025-03-29,5753 Main St,Charlotte,NC,Canada,Bank Transfer,Completed,
ORD-1294,CUST-0028,Robert Brown,robert.brown@email.com,PROD-1707,Perfume,Beauty,Chanel,15.67,3,47.01,15.0,2024-02-04,7524 Main St,Austin,TX,Germany,Credit Card,Completed,29
ORD-2108,CUST-0061,Kimberly Rodriguez,kimberly.rodriguez@email.com,PROD-9945,Action Figure,Toys,Playmobil,23.47,1,23.47,0.0,2025-04-19,2726 Elm St,San Antonio,TX,Germany,Credit Card,Shipped,70
ORD-1401,CUST-0023,Ashley Lewis,ashley.lewis@email.com,PROD-2094,Business Strategy,Books,McGraw-Hill,58.86,2,117.72,15.0,2024-12-09,1823 Second Ave,Houston,TX,UK,Bank Transfer,Cancelled,34
ORD-1123,CUST-0059,William Perez,william.perez@email.com,PROD-7432,Dumbbell Set,Sports,Under Armour,184.36,3,553.08,15.0,2025-02-13,9769 Main St,Philadelphia,PA,UK,PayPal,Pending,37
ORD-1203,CUST-0194,Amanda Jackson,amanda.jackson@email.com,PROD-4652,LEGO Set,Toys,Playmobil,56.47,3,169.41,10.0,2024-10-02,,San Francisco,CA,Germany,PayPal,Cancelled,22
ORD-1836,CUST-0220,Jennifer Rodriguez,jennifer.rodriguez@email.com,PROD-4260,T-Shirt,Clothing,,199.96,2,399.92,5.0,2024-08-15,7256 Oak Ave,Dallas,TX,Australia,Credit Card,Pending,51
ORD-1247,CUST-0249,Anna Martin,anna.martin@email.com,PROD-1353,Jeans,Clothing,Levi's,22.35,5,111.75,15.0,2024-06-28,5865 Park Rd,Philadelphia,PA,USA,Bank Transfer,Shipped,50
ORD-2159,CUST-0046,James Moore,james.moore@email.com,PROD-4716,Lipstick,Beauty,Nivea,40.18,3,120.54,,2024-06-07,4266 Second Ave,Chicago,IL,Germany,PayPal,Processing,42
ORD-1385,CUST-0031,David Martinez,david.martinez@email.com,PROD-9867,Dumbbell Set,Sports,Wilson,237.14,2,474.28,20.0,2024-05-08,8581 Second Ave,San Jose,CA,UK,PayPal,Completed,70
ORD-1855,CUST-0107,Melissa Hernandez,melissa.hernandez@email.com,PROD-5259,Shampoo,Beauty,L'Oreal,54.53,5,272.65,,2024-10-01,,New York,NY,USA,Apple Pay,Pending,37
ORD-1220,CUST-0129,Kimberly Ramirez,kimberly.ramirez@email.com,PROD-5167,Coffee Maker,Home & Garden,,251.36,1,251.36,10.0,2024-02-13,4322 Park Rd,Jacksonville,FL,UK,Credit Card,Cancelled,73
ORD-1642,CUST-0091,Matthew Jones,matthew.jones@email.com,PROD-9808,Coffee Maker,Home & Garden,,446.91,1,446.91,10.0,2024-03-16,9768 Second Ave,Houston,TX,UK,PayPal,Completed,56
ORD-1002,CUST-0004,Steven Sanchez,steven.sanchez@email.com,PROD-6515,Bed Sheets,Home & Garden,Dyson,73.55,4,294.2,,2024-05-09,8885 Main St,Dallas,TX,USA,Debit Card,Completed,71
ORD-1113,CUST-0252,Ashley Lopez,ashley.lopez@email.com,PROD-7228,Kitchen Knife Set,Home & Garden,Cuisinart,65.7,5,328.5,5.0,2025-05-22,6325 Elm St,Chicago,IL,USA,PayPal,Cancelled,24
ORD-1699,CUST-0206,Matthew Robinson,matthew.robinson@email.com,PROD-4061,T-Shirt,Clothing,Nike,137.96,4,551.84,20.0,2024-06-08,3139 Second Ave,Seattle,WA,UK,Debit Card,Completed,32
ORD-1952,CUST-0253,Christopher White,christopher.white@email.com,PROD-1352,Dress,Clothing,H&M,81.73,3,245.19,,2023-09-15,5351 Elm St,Fort Worth,TX,Canada,Bank Transfer,Processing,42
ORD-2098,CUST-0155,Sarah Davis,sarah.davis@email.com,PROD-5121,T-Shirt,Clothing,Levi's,180.61,2,361.22,,2023-12-13,9922 Main St,Indianapolis,IN,Canada,PayPal,Shipped,19
ORD-1442,CUST-0088,Amanda Brown,amanda.brown@email.com,PROD-2932,Shampoo,Beauty,Neutrogena,49.19,4,196.76,5.0,2023-05-25,8546 Main St,Fort Worth,TX,Canada,Debit Card,Processing,21
ORD-1664,CUST-0178,Angela Rodriguez,angela.rodriguez@email.com,PROD-8371,Bed Sheets,Home & Garden,Dyson,461.42,1,461.42,10.0,2024-10-25,1853 Oak Ave,Houston,TX,USA,Credit Card,Shipped,27
ORD-2115,CUST-0027,Christopher Davis,,PROD-7078,Vacuum Cleaner,Home & Garden,KitchenAid,45.91,5,229.55,0.0,2025-03-15,9029 Second Ave,Columbus,OH,UK,Credit Card,Completed,55
ORD-1318,CUST-0297,Steven Smith,steven.smith@email.com,PROD-9801,Shampoo,Beauty,MAC,8.61,1,8.61,20.0,2025-05-16,3133 First St,San Francisco,CA,UK,Credit Card,Shipped,42
